"SourceFile","identifiant","type_formation","filiere","date_diplome"
"6","1794332416683640","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"6","1889312886573050","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"6","1783551733078500","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2021
"6","1776167053468420","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020
"6","1783552301979020","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2021
"6","1798751286695650","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020
"6","1799286120474790","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2022
"6","1766809577162840","Sous contrat de professionalisation","Informatique et Gestion (IG)",2022
"6","1782336313623750","Sous contrat d'apprentissage","Sciences et Technologies de l'Eau (STE)",2022
"6","1788753613143020","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"6","1794096388000370","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"6","1794775501410280","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"6","1894332243178390","Formation initiale (hors apprentissage)","Matériaux (MAT)",2022
"6","1802769964527760","Sous contrat d'apprentissage","Génie Biologique et Agroalimentaires (GBA)",2021
"6","1794332572090700","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2021
"6","1788516762629580","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020
"6","1888692414711220","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020
"6","1776621772644070","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2021
"6","1794332471046590","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2021
"6","1767828128912480","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2021
"6","1782462472987090","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020
"6","1906660969671130","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2020
"6","1782328826266060","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2022
"6","1788970875470830","Formation initiale (hors apprentissage)","Matériaux (MAT)",2021
"6","1769089983588510","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2021
"6","1776166918891870","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2021
"6","1876621281945100","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2021
"6","1776167061708890","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2022
"6","1767650767951450","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"6","1789245951709390","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2021
"6","1768183678697820","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"6","1799284447124130","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"6","1788918782266590","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2021
"6","1789470186881510","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2020
"6","1776551716488150","Formation initiale (hors apprentissage)","Matériaux (MAT)",2021
"6","1793838194820330","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2021
"6","1788639865433410","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2021
"6","1776106790932630","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"6","1776019599331780","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2022
"6","1798487180756620","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2021
"6","1788460155174270","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"6","1782332270006630","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2022
"6","1783429211757400","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"6","1782392903986310","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"6","1783551727452290","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2022
"6","1782779356697980","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"6","1803013677885640","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"6","1798760222320800","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2022
"6","1798753161154250","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"6","1794775550865920","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2021
"6","1783174101378910","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"6","1794034499787670","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2021
"6","1775713375394750","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2022
"6","1775865280286940","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"6","1768556234866690","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"6","1783045827517810","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2022
"6","1789022859354490","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2020
"6","1775264588492900","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021
"6","1793990180098860","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2022
"6","1893834515466240","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2021
"6","1789139065168450","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2022
"6","1794332572991420","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2022
"6","1768381913131040","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2022
"6","1782520259462620","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2020
"6","1882332491754170","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2021
"6","1799416697934880","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2021
"6","1768183497095870","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2021
"6","1767472964490090","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2020
"6","1794034695610840","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"6","1883483808591720","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"6","1789420291422310","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2022
"6","1882333151509550","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2020
"6","1783297983268430","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2022
"6","1789139176706330","Sous contrat de professionalisation","Matériaux (MAT)",2020
"6","1783045885295520","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"6","1776166982737600","Sous contrat de professionalisation","Mécanique et Interactions (MI)",2021
"6","1798974154596700","Formation initiale (hors apprentissage)","Génie Biologique et Agroalimentaires (GBA)",2021
"6","1783483872013320","Formation initiale (hors apprentissage)","Matériaux (MAT)",2020
"6","1767833504256240","Sous contrat de professionalisation","Mécanique et Interactions (MI)",2020
"6","1782336060520780","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"6","1782332803576800","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2021
"6","1875976728047100","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2021
"6","1793840447037670","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"6","1776106872911820","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2022
"6","1775263820111760","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"6","1789139125979470","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"6","1776106574024290","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021
"6","1793744651204510","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2021
"6","1827085733230460","Sous contrat d'apprentissage","Informatique et Gestion (IG)",2021
"6","1875270214196200","Formation initiale (hors apprentissage)","Sciences et Technologies de l'Eau (STE)",2020
"6","1782332987613640","Sous contrat de professionalisation","Génie Biologique et Agroalimentaires (GBA)",2020
"6","1775956183971460","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"6","1776541346524700","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021
"6","1788522878921020","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021
"6","1782332138922440","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021
"6","1782529546349580","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2022
"6","1888742113596450","Formation initiale (hors apprentissage)","Informatique et Gestion (IG)",2021
"6","1875413508815290","Sous contrat de professionalisation","Matériaux (MAT)",2022
"6","1756662215309860","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2022
"6","1868316565632230","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2021
"6","1783551660836590","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2020
"6","1883551733053140","Sous contrat de professionalisation","Sciences et Technologies de l'Eau (STE)",2022
"6","1788922030976540","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2021
"6","1794680862667650","Sous contrat d'apprentissage","Microélectronique Et Automatique (MEA)",2022
"6","1793744502773150","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2022
"6","1767833230934110","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2021
"6","1906661711542560","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2022
"6","1776106867791450","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2021
"6","1868367438963630","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2022
"6","1789471732111400","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2020
"6","1775257671043310","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2022
"6","1889467657059480","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2022
"6","1810646140814190","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2022
"6","1768183769929160","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"6","1882332498474700","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2020
"6","1767190268463680","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2021
"6","1768549611509780","Sous contrat d'apprentissage","Mécanique Structures Industrielles (MSI - apprentissage)",2022
"6","1776695446040510","Formation initiale (hors apprentissage)","Microélectronique Et Automatique (MEA)",2022
"6","1789139176243790","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2020
"6","1788410731268180","Sous contrat d'apprentissage","Systèmes Embarqués (SE - apprentissage)",2022
"6","1782714865636150","Sous contrat d'apprentissage","Eau et Génie Civil (EGC - apprentissage)",2021
"6","1789134608475590","Formation initiale (hors apprentissage)","Mécanique et Interactions (MI)",2021
