Date,Genre,identifiant,nationalite_francaise,nationalite,annee_obtention_diplome,type_formation,filiere,situation_actuelle, tes-vous ‡ la recherche d un emploi depuis la sortie de l Ècole ? ,Depuis combien de mois Ítes-vous en recherche d emploi ? ,difficultés_recherche,autre_activite,statut_emploi,Avez-vous un statut de :,nature_contrat,duree_CDD,localisation_emploi,region_premier_emploi,pays_emploi,temps_partiel,temps_partiel_voulu,mois_emploi_occupe,nom_entreprise,taille_entreprise,appartient_groupe,nom_groupe,fonction_principale,intitule_poste,statut_cadre,secteur_activite_entreprise,domaine_entreprise,domaine_divers,langage_info,Vos activitÈs actuelles font appel ‡ vos compÈtences en,energie_renouvelable,salaire_annuel_brute_hors_prime,prime,salaire_annuel_avec_prime,responsabilite_hierarchie,responsabilite_budget,responsabilite_equipe,responsabilite_projet,fonction_international,langue_francais,langue_anglais,temps_trouve_emploi,moyen_trouver_emploi,critere_choix_emploi,emploi_niveau_qualification,emploi_formation,satisfaction_emploi,condition_travail,relation_collegues,niveau_remuneration,niveau_autonomie,jugement_localisation,Vous recherchez un autre emploi?,raisons_recherche_emploi,entreprise_developpement_durable,mission_developpement_durable,situation_sortie_polytech,refus_emploi,Concours prÈparÈ(s).1,DurÈe du contrat de volontariat (en mois).1,Pays ou territoire du volontariat.1,Nom et coordonnÈes de l entreprise partenaire.1,Le laboratoire est-il localisÈ?.1,RÈgion de localisation du laboratoire.1,Pays de localisation du laboratoire?.1,Lequel ou lesquels?.1,Le site web s il existe?.1,temps_trouve_premier_emploi,post_premier_emploi,nature_contrat_premier_emploi,Quelle fut la durÈe de votre CDD? ,condition_fin_premier_contrat,intitule_premier_emploi,localisation_premier_emploi,Dans quelle rÈgion?.1,pays_premier_emploi,nom_entreprise_premier_emploi,"Adresse ( numero, rue, avenue..)de l entreprise.1",Code postal de l entreprise.1,Commune de l entreprise.1,taille_entreprise_premier_emploi,premiere_entreprise_groupe,Lequel?.1,secteur_premiere_entreprise,anciennete_premier_emploi,status_cadre_premier_emploi,temps_partiel_premier_emploi,moyen_trouver_premier_emploi,critere_choix_premier_emploi,remuneration_annuelle_brute_hors_prime_premier_emploi,prime_premier_emploi,remuneration_annuelle_brute_avec_prime_premier_emploi,Les ÈlÈments suivants vous semblent-ils avoir jouÈ un rÙle dans votre recrutement sur ce 1er emploi? - Stage de 4Ëme annÈe,satisfaction_premier_emploi,satisfaction_formation,ig_avantage_double_competence,ig_membre_reseau,projet_evolution_carriere,recommandation_polytech
19/02/2020 08:58,Femme,1767827769134300,Oui,,2017,Formation initiale (hors apprentissage),GÈnie Biologique et Agroalimentaires (GBA),En activitÈ professionnelle,,,,Oui,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Provence-Alpes-CÙte d'Azur,,Non,,8.0,SICAF,250 ‡  4 999 salariÈ(e)s ,Oui,ANJAC,"Recherche-dÈveloppement, Ètudes scientifiques et techniques (autre qu'informatique)",ChargÈe de prospective,Non,Industrie chimique,,,,,,24084.0,Non,24084.0,NON,NON,NON,NON,Non,Quotidiennement,Souvent (plusieurs heures par semaine),Moins d'un mois,Site Internet spÈcialisÈ dans l'emploi (dont APEC),L'adÈquation avec un projet professionnel ,non,oui,5.0,3.0,5.0,2.0,3.0,5.0,Non,,PlutÙt en dÈsaccord,PlutÙt en dÈsaccord,activitÈ professionnelle,,,,,,,,,,,Emploi trouvÈ avant l'obtention de votre diplÙme,SalariÈ(e) du secteur privÈ (y compris structure associative),CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,"DÈmission, vous aviez une autre proposition de contrat",Responsable de projets R&D,En France,Provence-Alpes-CÙte d'Azur,,Propos'Nature,"Rue Gutemberg, ZA du grand pont",13640,La Roque-d'AnthÈron,De 20 ‡ 49 salariÈ(e)s ,Non,,Autres secteurs ,21.0,Non,Non,Stage de fin d'Ètudes,L'adÈquation avec un projet professionnel ,24000.0,Non,24000.0,3.0,2.0,4.0,,,"…volution en responsable de projets, gestion d'Èquipe",Oui
19/02/2020 11:16,Homme,1802846090696890,Oui,,2019,Formation initiale (hors apprentissage),MatÈriaux (MAT),En recherche emploi,Oui,5.0,"Manque d'expÈrience professionnelle|Formation mal, ou pas, reconnue par les employeurs|Formation inadaptÈe au marchÈ de l'emploi",Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,Devenir manager d'une Èquipe d'ingÈnieurs,Oui
19/02/2020 12:20,Homme,1776019526187560,Oui,,2019,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Occitanie,,Non,,11.0,Waapi, Moins de 10 salariÈ(e)s ,Non,,Direction gÈnÈrale ,CSO,Oui,ActivitÈs informatiques et services d'information (TIC services),,,,,,14400.0,Non,14400.0,OUI,OUI,NON,OUI,Oui,Quotidiennement,Quotidiennement,Emploi trouvÈ avant l'obtention de votre diplÙme,Relations personnelles,J'ai crÈÈ / repris mon entreprise,oui,oui,5.0,5.0,5.0,1.0,5.0,5.0,Non,,PlutÙt d'accord,PlutÙt en dÈsaccord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,OUI,NON,Faire grossir mon entrepris actuelle,Oui
19/02/2020 17:02,Homme,1782657351928680,Oui,,2017,Sous contrat d'apprentissage,MÈcanique Structures Industrielles (MSI - apprentissage),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Auvergne-RhÙne-Alpes,,Non,,24.0,…lectricitÈ de france,5 000 salariÈ(e)s ou plus,Non,,"QualitÈ, sÈcuritÈ, s˚retÈ de fonctionnement ",Inspecteur risque pression,Oui,"…nergie (Production et distribution d'ÈlectricitÈ, de gaz, de vapeur et d'air conditionnÈ)",,,,,,39000.0,Oui,50000.0,NON,NON,NON,OUI,Non,Quotidiennement,TrËs rarement,,Apprentissage (embauche dans l'entreprise d'accueil du contrat),Le contenu de la mission / poste proposÈ,oui,oui,5.0,4.0,5.0,4.0,4.0,3.0,Non,,Tout ‡ fait d'accord,Tout ‡ fait d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,Oui
20/02/2020 07:16,Homme,1794970940624460,Oui,,2019,Sous contrat d'apprentissage,MÈcanique Structures Industrielles (MSI - apprentissage),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDD (contrat de travail ‡ durÈe dÈterminÈe),12.0,En France,Auvergne-RhÙne-Alpes,,Non,,5.0,Bilfinger LTM LTM Industrie ,250 ‡  4 999 salariÈ(e)s ,Oui,Bilfinger,Commercial(e) (dont ingÈnieur(e) d'affaire) ,,Oui,MÈtallurgie et fabrication de produits mÈtalliques ‡ l'exception des machines et des Èquipements,,,,,,33000.0,Non,33000.0,NON,OUI,OUI,OUI,Oui,Quotidiennement,Quotidiennement,Emploi trouvÈ avant l'obtention de votre diplÙme,Apprentissage (embauche dans l'entreprise d'accueil du contrat),Le contenu de la mission / poste proposÈ,oui,oui,4.0,4.0,5.0,3.0,4.0,4.0,Non,,Tout ‡ fait d'accord,Tout ‡ fait d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,Oui
21/02/2020 22:00,Homme,1794036695978130,Oui,,2018,Sous contrat d'apprentissage,MÈcanique Structures Industrielles (MSI - apprentissage),En crÈation d'entreprise /reprise d'entreprise,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,Oui
22/02/2020 12:17,Femme,1776167142228830,Oui,,2017,Formation initiale (hors apprentissage),GÈnie Biologique et Agroalimentaires (GBA),"En volontariat (VIE, VIA, Volontariat civil..)",,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,activitÈ professionnelle,,,,,,,,,,,Moins d'un mois,SalariÈ(e) du secteur privÈ (y compris structure associative),CDD (contrat de travail ‡ durÈe dÈterminÈe),5.0,Fin de contrat ou fin de mission,Coordinatrice de projet ÈvÈnementiels ,A l'Ètranger,,Italie ,Derby Bar,,,, Moins de 10 salariÈ(e)s ,Non,,HÈbergement et restauration,5.0,Non,Non,Candidature spontanÈe (hors candidature via un site Internet),L'intÈrÍt du travail en lui-mÍme,20000.0,Oui,20000.0,,3.0,5.0,,,Menez ‡ bien mon projet liÈ au dÈveloppement durable et ‡ l'insertion sociale en Colombie sous 3 ans,Oui
22/02/2020 17:57,Homme,1819886037906150,Oui,,2019,Formation initiale (hors apprentissage),GÈnie Biologique et Agroalimentaires (GBA),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Auvergne-RhÙne-Alpes,,Non,,1.0,Adaming,250 ‡  4 999 salariÈ(e)s ,Oui,Anamelad,Informatique industrielle et technique ,IngÈnieur DÈveloppement Java/JEE,Oui,"SociÈtÈs de conseil ou d'ingÈnieurie, bureaux d'Ètudes indÈpendants",,,,,,28000.0,Non,28000.0,NON,NON,NON,OUI,Non,Quotidiennement,Souvent (plusieurs heures par semaine),De 4 ‡ moins de 5 mois,Site Internet spÈcialisÈ dans l'emploi (dont APEC),La politique globale de relations humaines dans l'entreprise ,oui,non,4.0,5.0,4.0,4.0,3.0,4.0,Non,,Tout ‡ fait d'accord,Tout ‡ fait d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,"Dans un premier temps, pouvoir me faire une premiËre expÈrience complËte. Revenir ensuite par du consulting dans des projets que je choisirai en fonction de mon intÈrÍt pour le projet.
 A longs termes, peut-Ítre revenir dans l'agroalimentaire.",Oui
23/02/2020 10:28,Homme,1783483686627520,Oui,,2018,Formation initiale (hors apprentissage),MÈcanique et Interactions (MI),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Œle-de-France,,Non,,18.0,Biomodex,De 20 ‡ 49 salariÈ(e)s ,Non,,"Recherche-dÈveloppement, Ètudes scientifiques et techniques (autre qu'informatique)",IngÈnieur R&D biomÈcanique,Oui,Recherche-dÈveloppement scientifique,,,,,,40500.0,Oui,43500.0,NON,NON,NON,OUI,Non,Quotidiennement,Quotidiennement,,stage de fin d'Ètudes,L'adÈquation avec un projet professionnel ,oui,oui,4.0,5.0,5.0,4.0,4.0,3.0,Non,,,PlutÙt d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,Oui
23/02/2020 12:33,Femme,1782592364663810,Oui,,2017,Sous contrat de professionalisation,GÈnie Biologique et Agroalimentaires (GBA),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Grand Est,,Non,,5.0,Eurial,De 50 ‡ 249 salariÈ(e)s ,Oui,Eurial / Agrial,Production - Exploitation ,Responsable process,Oui,Industrie agroalimentaire ,,,,,,32400.0,Oui,35880.0,OUI,NON,OUI,OUI,Non,Quotidiennement,TrËs rarement,,Stage annÈe cÈsure / Contrat de professionnalisation,L'adÈquation avec un projet professionnel ,oui,oui,4.0,5.0,5.0,3.0,5.0,3.0,Non,,PlutÙt d'accord,PlutÙt en dÈsaccord,activitÈ professionnelle,,,,,,,,,,,Emploi trouvÈ avant l'obtention de votre diplÙme,SalariÈ(e) du secteur privÈ (y compris structure associative),CDD (contrat de travail ‡ durÈe dÈterminÈe),8.0,Changement de poste au sein de la mÍme entreprise,IngÈnieure production - gestion de projets,En France,Grand Est,,Eurial,Avenue des saulniers,57170,Ch‚tea-Salins,De 50 ‡ 249 salariÈ(e)s ,Oui,Eurial/ Agrial,Industrie agroalimentaire ,8.0,Oui,Non,,,,,,,,4.0,,,responsable production - responsable travaux neufs,Oui
23/02/2020 12:37,Homme,1782917424882040,Oui,,2017,Sous contrat d'apprentissage,MÈcanique Structures Industrielles (MSI - apprentissage),En activitÈ professionnelle,,,,Oui,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Provence-Alpes-CÙte d'Azur,,Non,,6.0,Apave,5 000 salariÈ(e)s ou plus,Oui,Apave,Commercial(e) (dont ingÈnieur(e) d'affaire) ,IngÈnieur chargÈ d'affaires Èquipements sous pression neuf et soudage,Oui,Autres secteurs ,,,,,,37000.0,Oui,40000.0,NON,OUI,NON,OUI,Oui,Quotidiennement,Rarement (quelques fois par mois),,"RÈseau social professionnel (viadÈo, Linkedln)",Les perspectives de carriËre dans cette entreprise,oui,oui,4.0,5.0,5.0,4.0,5.0,5.0,Non,,PlutÙt d'accord,PlutÙt en dÈsaccord,activitÈ professionnelle,,,,,,,,,,,Emploi trouvÈ avant l'obtention de votre diplÙme,SalariÈ(e) du secteur privÈ (y compris structure associative),CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,"DÈmission, vous aviez une autre proposition de contrat",IngÈnieur soudage,En France,Provence-Alpes-CÙte d'Azur,,Groupe adf,Bastide blanche vitrolles,13127,Vitrolles,250 ‡  4 999 salariÈ(e)s ,Oui,Groupe adf,MÈtallurgie et fabrication de produits mÈtalliques ‡ l'exception des machines et des Èquipements,12.0,Oui,Non,Apprenti(e) : EmbauchÈ(e) par l'entreprise d'apprentissage,L'adÈquation avec un projet professionnel ,36000.0,Oui,39000.0,,2.0,4.0,,,"Manager, responsable d'unitÈ ou groupe",Oui
23/02/2020 15:11,Femme,1888404796843130,Oui,,2019,Formation initiale (hors apprentissage),Sciences et Technologies de l'Eau (STE),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDD (contrat de travail ‡ durÈe dÈterminÈe),12.0,En France,Nouvelle-Aquitaine,,Non,,5.0,EGIS EAU,5 000 salariÈ(e)s ou plus,Oui,EGIS,Etudes - Conseil et expertise (autre qu'informatique),IngÈnieur chargÈ d'Ètudes ,Oui,"ActivitÈs juridiques, comptables, de gestion, d'architecture, d'ingÈnierie, de contrÙle et d'analyses techniques",,,,Hydraulique / Hydrologie,,28600.0,Oui,31000.0,NON,NON,NON,NON,Non,Quotidiennement,TrËs rarement,,stage de fin d'Ètudes,Les perspectives de carriËre dans cette entreprise,oui,oui,3.0,4.0,5.0,3.0,3.0,5.0,Non,,PlutÙt d'accord,PlutÙt d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,Travailler en bureau d'Ètude pendant quelques annÈes puis poursuivre ma carriËre ‡ l'Ètranger. ,Oui
23/02/2020 18:09,Femme,1776626309975250,Oui,,2017,Formation initiale (hors apprentissage),Sciences et Technologies de l'Eau (STE),En activitÈ professionnelle,,,,Oui,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Œle-de-France,,Non,,2.0,Veolia Eau ,5 000 salariÈ(e)s ou plus,Oui,Veolia,Etudes - Conseil et expertise (autre qu'informatique),,Oui,"Production et distribution d'eau assainissement, gestion des dÈchets et dÈpollution",,,,IngÈnierie / Ecologie|Traitement / Assainissement|Hydraulique / Hydrologie,,,,,NON,NON,NON,OUI,Non,Quotidiennement,Jamais,Moins d'un mois,Apprentissage (embauche dans l'entreprise d'accueil du contrat),L'adÈquation avec un projet professionnel ,oui,oui,5.0,4.0,4.0,4.0,5.0,3.0,Non,,Tout ‡ fait d'accord,PlutÙt d'accord,activitÈ professionnelle,,,,,,,,,,,6 mois ou plus,SalariÈ(e) du secteur privÈ (y compris structure associative),Graduate Program/ Apprentissage,0.0,Fin de contrat ou fin de mission,,En France,Œle-de-France,,,,,,,,,"Production et distribution d'eau assainissement, gestion des dÈchets et dÈpollution",13.0,Non,Non,Candidature spontannÈe,L'adÈquation avec un projet professionnel ,,Non,,,3.0,5.0,,,,Oui
23/02/2020 19:53,Homme,1788460157406210,Oui,,2018,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,A l'Ètranger,,Suisse,Non,,18.0,Qim info,250 ‡  4 999 salariÈ(e)s ,Oui,HIQ,Informatique industrielle et technique ,Consultant informatique,Oui,ActivitÈs informatiques et services d'information (TIC services),,,,,,59660.0,Non,59660.0,OUI,OUI,OUI,OUI,Non,Quotidiennement,Souvent (plusieurs heures par semaine),Emploi trouvÈ avant l'obtention de votre diplÙme,"RÈseau social professionnel (viadÈo, Linkedln)",Le contenu de la mission / poste proposÈ,oui,oui,5.0,5.0,5.0,5.0,5.0,5.0,Non,,Tout ‡ fait d'accord,PlutÙt d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,OUI,NON,Chef de projet,Oui
24/02/2020 07:43,Homme,1788753500531160,Non,Chinoise,2019,Formation initiale (hors apprentissage),MicroÈlectronique Et Automatique (MEA),En recherche emploi,Oui,2.0,DifficultÈ ‡ mettre en valeur mes compÈtences,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,activitÈ professionnelle,,,,,,,,,,,De 1 ‡ moins de 2 mois,SalariÈ(e) du secteur privÈ (y compris structure associative),CDD (contrat de travail ‡ durÈe dÈterminÈe),6.0,Fin de contrat ou fin de mission,,A l'Ètranger,,Chine,,,,,,,,"Autres activitÈs spÈcialisÈes, scientifiques et techniques",,Non,,,,,,,,,4.0,,,,Oui
24/02/2020 14:15,Femme,1789078741990600,Oui,,2019,Formation initiale (hors apprentissage),GÈnie Biologique et Agroalimentaires (GBA),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Œle-de-France,,Non,,6.0,Laboratoires FILORGA,De 50 ‡ 249 salariÈ(e)s ,Oui,Colgate-Palmolive,Marketing,ChargÈe de sous-traitance promotionnelle ,Oui,Autres secteurs ,,,,,,32000.0,Oui,33333.0,NON,NON,NON,OUI,Oui,Quotidiennement,TrËs rarement,,stage de fin d'Ètudes,Le secteur d'activitÈ de l'entreprise,oui,oui,4.0,4.0,5.0,3.0,4.0,3.0,Non,Raison gÈographique ,PlutÙt en dÈsaccord,PlutÙt en dÈsaccord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
25/02/2020 12:32,Femme,1803247967074530,Oui,,2018,Sous contrat de professionalisation,GÈnie Biologique et Agroalimentaires (GBA),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDD (contrat de travail ‡ durÈe dÈterminÈe),5.0,En France,Auvergne-RhÙne-Alpes,,Non,,1.0,Ayming,250 ‡  4 999 salariÈ(e)s ,Non,,"Innovation, PropriÈtÈ industrielle, brevets, transfert de technologie",Consultante en financement de l'innovation ,Oui,"Autres activitÈs spÈcialisÈes, scientifiques et techniques",,,,,,30000.0,Oui,34000.0,NON,NON,NON,OUI,Non,Quotidiennement,Rarement (quelques fois par mois),,Site Internet spÈcialisÈ dans l'emploi (dont APEC),Le contenu de la mission / poste proposÈ,oui,oui,4.0,5.0,5.0,3.0,3.0,5.0,Non,,PlutÙt d'accord,PlutÙt d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,Poursuivre dans mon entreprise actuelle pour continuer ‡ me former au mÈtier de Consultante en financement de l'innovation. Pas de vision sur plus long terme.,Oui
25/02/2020 22:19,Homme,1776541355574440,Oui,,2018,Formation initiale (hors apprentissage),Informatique et Gestion (IG),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Occitanie,,Non,,18.0,Sopra StÈria,5 000 salariÈ(e)s ou plus,Non,,Etudes et dÈveloppement en systËmes d'information ,IngÈnieur d'Ètudes et dÈveloppement,Oui,Industrie des technologies de l'Information et de la Communication (TIC),,,,,,32000.0,Non,32000.0,NON,NON,NON,NON,Non,Quotidiennement,Jamais,Moins d'un mois,Candidature spontannÈe,Le lieu gÈographique ,oui,oui,3.0,5.0,5.0,3.0,4.0,5.0,Oui,Evolution de carriËre,PlutÙt d'accord,Pas du tout d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,NON,NON,"Product Owner, DÈveloppeur front-end/Fullstack",Oui
27/02/2020 14:55,Homme,1816870304312730,Oui,,2018,Formation initiale (hors apprentissage),MatÈriaux (MAT),Sans activitÈ volontairement,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,Oui
28/02/2020 17:20,Femme,1767820850545880,Oui,,2017,Formation initiale (hors apprentissage),Sciences et Technologies de l'Eau (STE),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Occitanie,,Non,,25.0,HYDRO-M,5 000 salariÈ(e)s ou plus,Oui,Total Quadran,Etudes - Conseil et expertise (autre qu'informatique),ChargÈe d'Ètude hydraulique et environnement,Oui,"SociÈtÈs de conseil ou d'ingÈnieurie, bureaux d'Ètudes indÈpendants",,,,IngÈnierie / Ecologie|Hydraulique / Hydrologie,,32000.0,Oui,33500.0,NON,OUI,NON,OUI,Non,Quotidiennement,TrËs rarement,,stage de fin d'Ètudes,Le lieu gÈographique ,oui,oui,4.0,3.0,5.0,4.0,4.0,5.0,Non,,PlutÙt en dÈsaccord,PlutÙt en dÈsaccord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,Oui
28/02/2020 18:37,Homme,1789078846345770,Oui,,2019,Sous contrat d'apprentissage,Eau et GÈnie Civil (EGC - apprentissage),En activitÈ professionnelle,,,,Non,SalariÈ(e) secteur privÈ (y compris structure associative),,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Provence-Alpes-CÙte d'Azur,,Non,,4.0,Eurovia PACA,De 50 ‡ 249 salariÈ(e)s ,Oui,VINCI,Autre service ou dÈpartement,IngÈnieur Travaux,Oui,"Construction, BTP",,,,,,36000.0,Oui,36000.0,OUI,OUI,OUI,OUI,Non,Quotidiennement,Jamais,,"RÈseau social professionnel (viadÈo, Linkedln)",La notoriÈtÈ de l'entreprise ,oui,oui,4.0,5.0,5.0,4.0,5.0,5.0,Non,,Tout ‡ fait d'accord,PlutÙt d'accord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,Devenir un ingÈnieur TP confirmÈ,Oui
28/02/2020 18:39,Homme,1988774844459960,Oui,,2019,Sous contrat d'apprentissage,Eau et GÈnie Civil (EGC - apprentissage),En recherche emploi,Oui,6.0,MobilitÈ gÈographique difficile|Peu d'offres d'emploi,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,Pas dÈterminÈ pour le moment ,Oui
28/02/2020 21:25,Femme,1782455451807660,Oui,,2017,Sous contrat de professionalisation,Sciences et Technologies de l'Eau (STE),En activitÈ professionnelle,,,,Oui,SalariÈ(e) du secteur public,Agent contractuel,CDD (contrat de travail ‡ durÈe dÈterminÈe),1.0,En France,Grand Est,,Non,,7.0,CommunautÈ d'agglomÈration de Longwy ,De 50 ‡ 249 salariÈ(e)s ,Non,,Production - Exploitation ,Technicienne Assainissement,Non,"Administration d'…tat, CollectivitÈs territoriales, HospitaliËre",,,,Traitement / Assainissement|Hydraulique / Hydrologie,,25000.0,Oui,27500.0,NON,OUI,NON,OUI,Non,Quotidiennement,TrËs rarement,,Site Internet spÈcialisÈ dans l'emploi (dont APEC),L'adÈquation avec un projet professionnel ,non,oui,4.0,4.0,4.0,2.0,4.0,2.0,Non,,PlutÙt d'accord,PlutÙt en dÈsaccord,activitÈ professionnelle,,,,,,,,,,,Emploi trouvÈ avant l'obtention de votre diplÙme,SalariÈ(e) du secteur privÈ (y compris structure associative),CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,"DÈmission, vous aviez une autre proposition de contrat",Technicienne assainissement non collectif ,En France,Occitanie,,SAUR,Avenue Raoul Bayou ,34360,Saint chinian ,250 ‡  4 999 salariÈ(e)s ,Oui,SAUR,"Production et distribution d'eau assainissement, gestion des dÈchets et dÈpollution",22.0,Non,Non,Stage annÈe cÈsure/ Contrat de professionnalisation ,Les perspectives de croissance de l'entreprise,23000.0,Oui,26000.0,,2.0,3.0,,,,Oui
28/02/2020 22:16,Femme,1775874295172510,Oui,,2017,Sous contrat de professionalisation,MÈcanique et Interactions (MI),En activitÈ professionnelle,,,,Oui,SalariÈ(e) du secteur public,Agent contractuel,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,En France,Auvergne-RhÙne-Alpes,,Non,,12.0,Eiffage Ènergie systemes,5 000 salariÈ(e)s ou plus,Oui,Eiffage Ènergie ,"MÈthodes, contrÙle de production, maintenance",Ingenieur maintenance et chef de projets industriels,Oui,Industrie chimique,,,,,,39000.0,Oui,42250.0,OUI,OUI,OUI,OUI,Non,Quotidiennement,TrËs rarement,,Relations personnelles,L'adÈquation avec un projet professionnel ,oui,oui,4.0,3.0,4.0,3.0,5.0,3.0,Non,,PlutÙt d'accord,PlutÙt en dÈsaccord,activitÈ professionnelle,,,,,,,,,,,Emploi trouvÈ avant l'obtention de votre diplÙme,SalariÈ(e) du secteur public,CDI (contrat de travail ‡ durÈe indÈterminÈe),0.0,"DÈmission, vous aviez une autre proposition de contrat",Responsable contrat robinetterie ,En France,,,Spie nuclÈaire ,,,,5 000 salariÈ(e)s ou plus,Oui,Spie ,"…nergie (Production et distribution d'ÈlectricitÈ, de gaz, de vapeur et d'air conditionnÈ)",15.0,Oui,Non,DÈmarchÈ(e) par un 'chasseur de tÍtes',L'intÈrÍt du travail en lui-mÍme,35000.0,Oui,45000.0,,3.0,4.0,,,,Oui
28/02/2020 22:00,Homme,1788692349445830,Oui,,2019,Formation initiale (hors apprentissage),MÈcanique et Interactions (MI),En poursuite d'Ètudes (hors thËse),,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,CrÈation d'entreprise,Oui
