"identifiant","remuneration_annuelle_brute","sexe","date_diplome","filiere","nationalite_francaise","nationalite","prime","remuneration_prime","remuneration_annuelle_brute_hors_prime_premier_emploi","prime_premier_emploi","remuneration_annuelle_brute_avec_prime_premier_emploi","nationalite_grouped"
"1767190072349610",55000,"Homme",2019,"IG","Oui","1","Non",55000,NA,"",NA,"1"
"1788692349445630",39000,"Homme",2021,"MSI-app","Oui","1","Oui",41000,NA,"",NA,"1"
"1798529116465000",33000,"Homme",2020,"MI","Oui","1","Oui",34000,NA,"",NA,"1"
"1782855605718390",30500,"Femme",2021,"STE","Oui","1","Oui",33000,NA,"",NA,"1"
"1798487223450180",30000,"Homme",2021,"IG","Oui","1","Oui",33000,NA,"",NA,"1"
"1775484945550200",48000,"Homme",2021,"IG","Oui","1","Oui",57000,NA,"",NA,"1"
"1793840201791630",35000,"Homme",2021,"MEA","Oui","1","Oui",37000,NA,"",NA,"1"
"1789582948561450",32000,"Homme",2019,"SE-app","Oui","1","Non",32000,NA,"",NA,"1"
"1898759980734680",34000,"Homme",2021,"MI","Oui","1","Oui",37000,33000,"Non",33000,"1"
"1788742303216740",30000,"Homme",2021,"SE-app","Oui","1","Oui",31000,NA,"",NA,"1"
"1783101035691880",30000,"Homme",2021,"IG","Oui","1","Oui",36000,NA,"",NA,"1"
"1768367709797230",33000,"Homme",2021,"IG","Oui","1","Non",33000,NA,"",NA,"1"
"1783483812349510",33600,"Femme",2019,"STE","Oui","1","Oui",36400,NA,"",NA,"1"
"1783739565004950",32400,"Femme",2021,"STE","Non","Autre","Oui",37500,NA,"",NA,"Autre"
"1798760229023950",32000,"Homme",2021,"MEA","Oui","1","Non",32000,NA,"",NA,"1"
"1789312661031860",36000,"Homme",2021,"MI","Oui","1","Oui",36000,NA,"",NA,"1"
"1757247289876320",33000,"Homme",2021,"MI","Oui","1","Non",33000,NA,"",NA,"1"
"1782459816293740",27600,"Femme",2019,"GBA","Oui","1","Oui",32000,30000,"Non",30000,"1"
"1789312665031830",32400,"Homme",2019,"MEA","Oui","1","Non",32400,NA,"",NA,"1"
"1882745448964550",36000,"Femme",2020,"GBA","Oui","1","Non",36000,34000,"Oui",38000,"1"
"1794779523574010",36000,"Homme",2020,"MI","Oui","1","Non",36000,NA,"",NA,"1"
"1875223040270390",36000,"Femme",2019,"MI","Oui","1","Oui",38000,NA,"",NA,"1"
"1876694874263880",36000,"Homme",2021,"MI","Oui","1","Oui",38000,NA,"",NA,"1"
"1768183498866910",28000,"Homme",2020,"MI","Oui","1","Non",28000,NA,"",NA,"1"
"1782910985211080",36000,"Homme",2020,"MEA","Oui","1","Oui",36000,NA,"",NA,"1"
"1782650036385480",50000,"Homme",2019,"IG","Oui","1","Oui",64000,33000,"Non",33000,"1"
"1893834742486730",28000,"Homme",2019,"MEA","Non","8","Non",28000,NA,"",NA,"8"
"1876106378886210",35000,"Homme",2020,"MEA","Non","Autre","Non",35000,NA,"",NA,"Autre"
"1875270221871270",28200,"Homme",2020,"STE","Oui","1","Oui",32000,NA,"",NA,"1"
"1793841807785750",30000,"Homme",2022,"MI","Oui","1","Oui",33700,NA,"",NA,"1"
"1788581261637610",32339,"Homme",2020,"MAT","","1","Non",32339,NA,"",NA,"1"
"1882333150793200",32000,"Homme",2022,"MAT","Oui","1","Non",32000,NA,"",NA,"1"
"1767558567645300",37050,"Femme",2022,"MAT","Oui","1","Oui",41000,NA,"",NA,"1"
"1782464489811800",35000,"Femme",2021,"MEA","Oui","1","Oui",36000,NA,"",NA,"1"
"1788753667079730",35500,"Homme",2021,"MEA","Oui","1","Oui",37000,NA,"",NA,"1"
"1775272953825670",40000,"Homme",2021,"MEA","Oui","1","Oui",50000,NA,"",NA,"1"
"1894775274186880",36000,"Homme",2022,"EGC-app","Oui","1","Oui",45000,NA,"",NA,"1"
"1783429211782520",34000,"Homme",2022,"EGC-app","Oui","1","Non",34000,NA,"",NA,"1"
"1788522818395750",81750,"Homme",2021,"MEA","Oui","1","Non",81750,NA,"",NA,"1"
"1788410726730790",34068,"Homme",2020,"MEA","Oui","1","Non",34068,NA,"",NA,"1"
"1776693136858900",27500,"Femme",2022,"STE","Oui","1","Non",27500,NA,"",NA,"1"
"1776915174226700",34000,"Femme",2021,"STE","Non","Autre","Oui",37000,NA,"",NA,"Autre"
"1888691983170700",37200,"Homme",2022,"EGC-app","Oui","1","Non",37200,NA,"",NA,"1"
"47712125471966",33000,"Homme",2022,"MI","Non","14","Oui",33000,NA,"",NA,"14"
"1767558385274970",47500,"Femme",2020,"IG","Oui","1","Non",47500,NA,"",NA,"1"
"1768549960161460",34450,"Homme",2022,"MI","Oui","1","Oui",34450,NA,"",NA,"1"
"1783101035627220",40000,"Femme",2022,"GBA","Oui","1","Oui",41500,NA,"",NA,"1"
"1783100914527120",22000,"Femme",2021,"GBA","Oui","1","Oui",23000,NA,"",NA,"1"
"1793841850404150",31000,"Homme",2022,"MAT","Oui","1","Oui",33500,NA,"",NA,"1"
"1768550499574310",34160,"Homme",2022,"IG","Oui","1","Non",34160,NA,"",NA,"1"
"1856804520498890",41000,"Femme",2020,"GBA","Oui","1","Oui",43000,NA,"",NA,"1"
"1775414009005030",34000,"Femme",2022,"GBA","Oui","1","Non",34000,NA,"",NA,"1"
"1788692187750670",28650,"Homme",2022,"MI","Oui","1","Oui",32000,NA,"",NA,"1"
"1794193640473770",34000,"Femme",2022,"GBA","Oui","1","Oui",34000,NA,"",NA,"1"
"1788410326946400",42000,"Femme",2022,"GBA","Non","Autre","Oui",45487,NA,"",NA,"Autre"
"1775265347726000",32307,"Femme",2020,"GBA","Oui","1","Oui",35000,NA,"",NA,"1"
"60205999132796",53100,"Homme",2022,"IG","Non","Autre","Non",53100,NA,"",NA,"Autre"
"1913884933538010",32000,"Femme",2022,"STE","Non","Autre","Oui",34100,NA,"",NA,"Autre"
"1794332466676110",34300,"Homme",2022,"MI","Oui","1","Non",34300,NA,"",NA,"1"
"1876106416468640",10000,"Homme",2022,"MEA","Non","8","Non",10000,NA,"",NA,"8"
"1767190070685740",40000,"Homme",2022,"EGC-app","Oui","1","Oui",46000,NA,"",NA,"1"
"1783429139858020",57000,"Homme",2022,"STE","Oui","1","Oui",62000,NA,"",NA,"1"
"1783049680086410",34800,"Homme",2021,"MAT","Oui","1","Oui",37500,NA,"",NA,"1"
"1782782059962560",40000,"Femme",2020,"GBA","Oui","1","Non",40000,NA,"",NA,"1"
"1783297923325090",44000,"Homme",2022,"IG","Oui","1","Non",44000,NA,"",NA,"1"
"1768549888396460",31850,"Homme",2022,"EGC-app","Oui","1","Oui",34500,NA,"",NA,"1"
"1767838787712970",36000,"Homme",2021,"IG","Oui","1","Oui",39600,NA,"",NA,"1"
"1788410960407410",30360,"Homme",2022,"EGC-app","Oui","1","Oui",33649,NA,"",NA,"1"
"1798714174619490",30000,"Homme",2022,"EGC-app","Oui","1","Non",30000,NA,"",NA,"1"
"1788910985230730",36000,"Homme",2022,"EGC-app","Oui","1","Oui",39900,NA,"",NA,"1"
"1783230237483100",37800,"Femme",2022,"EGC-app","Oui","1","Oui",41895,NA,"",NA,"1"
"1775955961860540",36100,"Femme",2022,"GBA","Oui","1","Oui",36100,NA,"",NA,"1"
"1777070305840640",37500,"Homme",2022,"MEA","Oui","1","Non",37500,NA,"",NA,"1"
"1888802866345600",41000,"Homme",2021,"MEA","Non","Autre","Oui",43700,NA,"",NA,"Autre"
"1798487266210660",57590,"Homme",2022,"MEA","Oui","1","Oui",63358,NA,"",NA,"1"
"1788410955870170",30000,"Homme",2021,"MAT","Oui","1","Oui",49600,NA,"",NA,"1"
"1782593075288160",40000,"Femme",2022,"MAT","Oui","1","Non",40000,NA,"",NA,"1"
"1789357194441510",36600,"Homme",2022,"MAT","Oui","1","Oui",40000,NA,"",NA,"1"
"1799286120474790",30000,"Homme",2022,"SE-app","Oui","1","Non",30000,NA,"",NA,"1"
"1894332243178390",25200,"Homme",2022,"MAT","Oui","1","Oui",28000,NA,"",NA,"1"
"1802769964527760",32400,"Femme",2021,"GBA","Oui","1","Oui",32400,NA,"",NA,"1"
"1782328826266060",37800,"Femme",2022,"GBA","Oui","1","Oui",41500,NA,"",NA,"1"
"1799284447124130",39000,"Homme",2020,"MEA","Non","35","Oui",45000,NA,"",NA,"35"
"1776551716488150",47000,"Homme",2021,"MAT","Oui","1","Oui",49000,NA,"",NA,"1"
"1776019599331780",32000,"Homme",2022,"MEA","Oui","1","Oui",33000,NA,"",NA,"1"
"1783551727452290",40000,"Homme",2022,"MEA","Oui","1","Oui",43000,NA,"",NA,"1"
"1782779356697980",55000,"Homme",2020,"SE-app","Oui","1","Non",55000,NA,"",NA,"1"
"1803013677885640",32000,"Homme",2021,"MEA","Oui","1","Non",32000,NA,"",NA,"1"
"1798760222320800",32000,"Homme",2022,"MEA","Oui","1","Non",32000,NA,"",NA,"1"
"1794034499787670",36000,"Homme",2021,"SE-app","Oui","1","Non",36000,30000,"Non",30000,"1"
"1775713375394750",36000,"Homme",2022,"SE-app","Oui","1","Non",36000,NA,"",NA,"1"
"1783045827517810",23600,"Femme",2022,"STE","","1","Oui",27000,NA,"",NA,"1"
"1793990180098860",32400,"Femme",2022,"GBA","Oui","1","Oui",35400,NA,"",NA,"1"
"1794332572991420",28000,"Femme",2022,"STE","Oui","1","Non",28000,NA,"",NA,"1"
"1768381913131040",32500,"Homme",2022,"IG","Oui","1","Non",32500,NA,"",NA,"1"
"1882333151509550",35200,"Femme",2020,"MI","Oui","1","Oui",43000,19747,"Non",19747,"1"
"1783045885295520",35000,"Femme",2020,"SE-app","Oui","1","Oui",37000,NA,"",NA,"1"
"1776166982737600",34200,"Femme",2021,"MI","Oui","1","Non",34200,NA,"",NA,"1"
"1793840447037670",48518,"Homme",2021,"MEA","Oui","1","Oui",50468,NA,"",NA,"1"
"1776106872911820",30000,"Ne souhaite pas répondre",2022,"MEA","Oui","1","Oui",40000,NA,"",NA,"1"
"1793744651204510",27600,"Homme",2021,"STE","Oui","1","Oui",31000,NA,"",NA,"1"
"1875413508815290",31200,"Femme",2022,"MAT","Oui","1","Oui",34000,NA,"",NA,"1"
"1756662215309860",32670,"Homme",2022,"MEA","Oui","1","Oui",33000,NA,"",NA,"1"
"1883551733053140",33000,"Homme",2022,"STE","Oui","1","Oui",37000,NA,"",NA,"1"
"1794680862667650",31500,"Homme",2022,"MEA","Oui","1","Non",31500,NA,"",NA,"1"
"1906661711542560",39000,"Homme",2022,"MI","Oui","1","Non",39000,NA,"",NA,"1"
"1775257671043310",33600,"Homme",2022,"MEA","Non","25","Non",33600,NA,"",NA,"25"
"1889467657059480",44800,"Femme",2022,"MEA","Oui","1","Oui",48600,NA,"",NA,"1"
"1810646140814190",34000,"Homme",2022,"MEA","Non","25","Oui",35000,NA,"",NA,"25"
"1882332498474700",52500,"Homme",2020,"MSI-app","Oui","1","Non",52500,NA,"",NA,"1"
"1776695446040510",37000,"Homme",2022,"MEA","Oui","1","Oui",37000,NA,"",NA,"1"
"1788410731268180",34800,"Homme",2022,"SE-app","Oui","1","Non",34800,NA,"",NA,"1"
"1789030792926960",38000,"Homme",2021,"MEA","Non","Autre","Non",38000,NA,"",NA,"Autre"
"1783174162122380",35000,"Femme",2022,"MEA","Oui","1","Non",35000,NA,"",NA,"1"
"1888459797367970",39000,"Homme",2022,"SE-app","Oui","1","Oui",39000,NA,"",NA,"1"
"1782520328946360",41000,"Homme",2022,"SE-app","Non","Autre","Oui",44000,NA,"",NA,"Autre"
"1775713768096590",32500,"Homme",2022,"MSI-app","Oui","1","Oui",32500,NA,"",NA,"1"
"1867188673642090",32000,"Femme",2022,"MEA","Oui","1","Non",32000,NA,"",NA,"1"
"1883235661705890",32028,"Femme",2022,"SE-app","Oui","1","Non",32028,NA,"",NA,"1"
"1776091883997910",34000,"Femme",2022,"SE-app","Oui","1","Non",34000,NA,"",NA,"1"
"1789582939685460",36000,"Homme",2022,"MEA","Oui","1","Non",36000,NA,"",NA,"1"
"1783800223388210",28000,"Homme",2022,"MEA","Oui","1","Non",28000,NA,"",NA,"1"
"1794779368777150",43200,"Femme",2022,"MEA","Oui","1","Oui",43200,NA,"",NA,"1"
"1782392709213450",30000,"Homme",2022,"STE","Oui","1","Non",30000,NA,"",NA,"1"
"1975368346993550",37000,"Femme",2022,"MEA","Oui","1","Oui",37000,NA,"",NA,"1"
"1776102363137030",25200,"Femme",2022,"GBA","Oui","1","Non",25200,NA,"",NA,"1"
"1782520458886480",32000,"Homme",2022,"SE-app","Oui","1","Non",32000,NA,"",NA,"1"
"1789471677886150",31200,"Homme",2022,"SE-app","Oui","1","Non",31200,NA,"",NA,"1"
"1866816328067050",77000,"Homme",2020,"SE-app","Oui","1","Oui",82000,NA,"",NA,"1"
"1782395564911940",38000,"Homme",2020,"MEA","Oui","1","Non",38000,NA,"",NA,"1"
"1794043064680300",42000,"Homme",2020,"MEA","Oui","1","Oui",42000,36000,"Non",36000,"1"
"1876551288977080",36000,"Homme",2020,"MAT","Oui","1","Oui",37500,NA,"",NA,"1"
"1793784760344960",20508,"Homme",2022,"MAT","Oui","1","Non",20508,NA,"",NA,"1"
"1789078904469980",35000,"Femme",2021,"STE","Oui","1","Oui",39000,NA,"",NA,"1"
"1767651050592520",34200,"Homme",2022,"SE-app","Oui","1","Oui",40065,41000,"Non",41000,"1"
"1768989255935150",40079,"Homme",2022,"MAT","Oui","1","Non",40079,NA,"",NA,"1"
"1793944378693350",42000,"Homme",2021,"IG","Oui","1","Oui",50000,NA,"",NA,"1"
"1788742473726050",43000,"Homme",2022,"MAT","Oui","1","Non",43000,NA,"",NA,"1"
"1798760311663560",34000,"Homme",2022,"STE","Oui","1","Non",34000,NA,"",NA,"1"
"1782332213242230",40000,"Femme",2022,"IG","Oui","1","Non",40000,NA,"",NA,"1"
"1793840353499340",30000,"Homme",2021,"MSI-app","","1","Oui",30000,NA,"",NA,"1"
"1776392099532870",25000,"Homme",2020,"STE","Oui","1","Oui",26000,NA,"",NA,"1"
"1876018949196780",35000,"Homme",2022,"IG","Oui","1","Oui",38000,NA,"",NA,"1"
"1776019305998310",39000,"Homme",2022,"MSI-app","Oui","1","Oui",45000,NA,"",NA,"1"
"1776102210966950",37000,"Homme",2022,"MSI-app","Oui","1","Oui",50000,NA,"",NA,"1"
"1793784808516880",41000,"Homme",2022,"MSI-app","Oui","1","Oui",43500,NA,"",NA,"1"
"1775345027361030",38380,"Homme",2022,"IG","Oui","1","Oui",38380,NA,"",NA,"1"
"1783800466184510",37000,"Homme",2022,"MI","Oui","1","Oui",38300,NA,"",NA,"1"
"1789142466393570",27600,"Femme",2021,"GBA","Oui","1","Oui",28500,NA,"",NA,"1"
"1776167204629220",48000,"Homme",2022,"MAT","Oui","1","Non",48000,NA,"",NA,"1"
"1782596900798490",40000,"Femme",2022,"GBA","Oui","1","Oui",45000,NA,"Oui",NA,"1"
"1782333712239640",30000,"Femme",2020,"STE","Oui","1","Oui",30000,NA,"",NA,"1"
"1783101042010010",30000,"Femme",2022,"GBA","Oui","1","Oui",32500,NA,"",NA,"1"
"1893834511009910",31500,"Femme",2020,"GBA","Oui","1","Oui",34000,30000,"Oui",34000,"1"
"1783101040779280",35160,"Femme",2022,"STE","Oui","1","Oui",35160,NA,"",NA,"1"
"1776615753228320",39000,"Homme",2020,"MAT","Oui","1","Oui",43000,NA,"Non",NA,"1"
"1788753565237490",30000,"Femme",2022,"STE","Non","14","Oui",30000,NA,"",NA,"14"
"1789248177506590",33500,"Femme",2022,"STE","Oui","1","Non",33500,NA,"",NA,"1"
"1794779518200490",36000,"Homme",2022,"MAT","Oui","1","Oui",36000,NA,"",NA,"1"
"1857534025890080",28000,"Femme",2022,"STE","Oui","1","Oui",28000,NA,"",NA,"1"
"1875418863328880",32500,"Homme",2022,"STE","Oui","1","Oui",35000,36350,"Oui",40000,"1"
"1789471786392760",30000,"Homme",2020,"STE","Oui","1","Oui",30000,NA,"",NA,"1"
"1767189426339600",25200,"Femme",2022,"STE","Oui","1","Non",25200,NA,"",NA,"1"
"1794680918647610",28800,"Homme",2022,"MAT","Oui","1","Oui",30000,NA,"",NA,"1"
"1798761120459580",20000,"Femme",2020,"MAT","Oui","1","Non",20000,20500,"Non",20500,"1"
"1794970934338250",39000,"Femme",2022,"GBA","Oui","1","Oui",39000,NA,"",NA,"1"
"1776630776085270",30200,"Femme",2022,"GBA","Oui","1","Non",30200,NA,"",NA,"1"
"1783041977893780",51660,"Homme",2022,"IG","Oui","1","Non",51600,NA,"",NA,"1"
"1783101165084400",31200,"Femme",2022,"GBA","Oui","1","Oui",34500,NA,"",NA,"1"
"1888881494643170",37000,"Homme",2020,"GBA","Oui","1","Oui",46000,33000,"Oui",36000,"1"
"1776551706034360",36192,"Femme",2021,"GBA","Oui","1","Oui",39208,NA,"",NA,"1"
"1789142520005530",20004,"Femme",2022,"STE","Oui","1","Oui",21672,NA,"",NA,"1"
"1783100972244930",38700,"Homme",2022,"GBA","Oui","1","Non",38700,NA,"",NA,"1"
"1775491351935640",28800,"Femme",2022,"GBA","Oui","1","Oui",28800,28800,"Oui",31200,"1"
"1789136832154800",45000,"Femme",2022,"IG","Oui","1","Non",45000,NA,"",NA,"1"
"1867772735025030",34000,"Femme",2022,"MAT","Oui","1","Oui",34000,NA,"",NA,"1"
"1799331614005970",40000,"Homme",2022,"MAT","Oui","1","Oui",40000,NA,"",NA,"1"
"1789312772219290",36000,"Homme",2022,"MAT","Oui","1","Oui",36000,NA,"",NA,"1"
"1775413939414380",33500,"Femme",2022,"MAT","Oui","1","Oui",35000,NA,"",NA,"1"
"1789468078182010",41420,"Femme",2022,"MAT","Oui","1","Non",41420,NA,"",NA,"1"
"1783101110706140",33000,"Femme",2022,"MAT","Oui","1","Non",33000,NA,"",NA,"1"
"1876106370082770",38000,"Homme",2022,"MAT","Oui","1","Oui",45000,NA,"",NA,"1"
"1776106802142700",35000,"Homme",2021,"IG","Oui","1","Oui",39805,NA,"",NA,"1"
"1889082945344380",66000,"Homme",2022,"STE","Non","Autre","Oui",71500,NA,"",NA,"Autre"
"1767557467631440",35000,"Homme",2022,"IG","Oui","1","Non",35000,NA,"",NA,"1"
"1775273798866860",44000,"Homme",2022,"IG","Oui","1","Oui",53000,NA,"",NA,"1"
"1793741148013300",38000,"Homme",2020,"IG","Oui","1","Non",38000,NA,"",NA,"1"
"1888691977257630",55000,"Homme",2022,"IG","Oui","1","Oui",58000,NA,"",NA,"1"
"1789357080748740",44000,"Homme",2021,"IG","Oui","1","Oui",52000,NA,"",NA,"1"
"1793784666716030",29000,"Homme",2022,"STE","Oui","1","Oui",31700,NA,"",NA,"1"
"1766818808739340",50000,"Femme",2022,"IG","Oui","1","Non",50000,NA,"",NA,"1"
"1798760222793900",33800,"Homme",2022,"IG","Oui","1","Oui",33800,NA,"",NA,"1"
"1768367528936830",43000,"Homme",2022,"IG","Oui","1","Non",43000,NA,"",NA,"1"
"1788417075285130",50000,"Homme",2022,"IG","Oui","1","Non",50000,NA,"",NA,"1"
"1789420511418330",37000,"Femme",2022,"IG","Oui","1","Non",37000,NA,"",NA,"1"
"1776102500195080",37500,"Homme",2022,"MEA","Oui","1","Non",37500,NA,"",NA,"1"
"1788753722783190",38000,"Homme",2022,"SE-app","Oui","1","Oui",40000,NA,"",NA,"1"
"1907101681822410",55000,"Femme",2020,"IG","Non","8","Oui",60000,NA,"",NA,"8"
"1768549795307160",34750,"Homme",2022,"SE-app","Oui","1","Oui",37475,NA,"",NA,"1"
"1876091333922620",26000,"Femme",2022,"GBA","Oui","1","Oui",26000,NA,"",NA,"1"
"1782784577032890",41000,"Homme",2022,"MEA","Oui","1","Oui",42500,NA,"",NA,"1"
"1789034151751700",36000,"Homme",2022,"MSI-app","Oui","1","Non",36000,NA,"",NA,"1"
"1775272871064080",59000,"Homme",2022,"IG","Oui","1","Oui",72000,NA,"",NA,"1"
"1782655269658660",27000,"Femme",2022,"GBA","Oui","1","Non",27000,NA,"",NA,"1"
"1799416609897030",37500,"Homme",2022,"MAT","Oui","1","Oui",40000,NA,"",NA,"1"
"1776106946044280",66858,"Homme",2022,"IG","Oui","1","Oui",68796,NA,"",NA,"1"
"1782592876897250",35000,"Femme",2022,"IG","Oui","1","Oui",38500,NA,"",NA,"1"
"1883036901428170",28000,"Femme",2022,"GBA","Oui","1","Non",28000,NA,"",NA,"1"
"1768549872300660",39000,"Homme",2022,"EGC-app","Oui","1","Oui",46000,NA,"",NA,"1"
"1798487177185630",54000,"Homme",2022,"GBA","Oui","1","Oui",54000,NA,"",NA,"1"
"1757617753913660",31200,"Homme",2022,"IG","Oui","1","Non",31200,NA,"",NA,"1"
"1783101099779430",36500,"Homme",2022,"STE","Oui","1","Non",36500,NA,"",NA,"1"
"1768183406796480",36000,"Homme",2022,"MI","Oui","1","Oui",38000,NA,"",NA,"1"
"1794579190451830",33600,"Homme",2022,"MAT","Oui","1","Non",33600,NA,"",NA,"1"
"1767827855676410",40000,"Homme",2022,"SE-app","Oui","1","Oui",42000,NA,"",NA,"1"
"1793840397556590",33000,"Femme",2022,"MAT","Oui","1","Oui",37000,33000,"Oui",37000,"1"
"1788410896396740",38000,"Homme",2022,"SE-app","Oui","1","Non",38000,NA,"",NA,"1"
"1767833422188670",36000,"Homme",2022,"MAT","Oui","1","Oui",40000,NA,"",NA,"1"
"1788459985751940",36000,"Homme",2022,"GBA","Oui","1","Oui",36000,NA,"",NA,"1"
"1975597509816360",43000,"Homme",2021,"IG","","1","Oui",46000,NA,"",NA,"1"
"1789078909530480",37000,"Femme",2021,"GBA","Oui","1","Oui",38000,NA,"",NA,"1"
"1789364788575610",43000,"Homme",2020,"MEA","Oui","1","Oui",48000,NA,"",NA,"1"
"1767189060166700",32580,"Femme",2021,"GBA","Oui","1","Oui",36295,NA,"",NA,"1"
"1789743997323920",33000,"Homme",2022,"MAT","Oui","1","Oui",45000,NA,"",NA,"1"
"1788410725619240",38000,"Homme",2022,"MEA","Oui","1","Oui",43000,NA,"",NA,"1"
"1789137001183450",29000,"Femme",2022,"GBA","Oui","1","Oui",33000,NA,"",NA,"1"
"1767188229918950",30000,"Femme",2022,"MAT","Oui","1","Non",30000,NA,"",NA,"1"
"1775713679955950",33000,"Femme",2022,"MI","Oui","1","Oui",38000,NA,"",NA,"1"
"1793741197713120",34000,"Homme",2021,"EGC-app","Oui","1","Oui",34000,NA,"",NA,"1"
"1802766299273050",36000,"Homme",2022,"MAT","Oui","1","Oui",44200,NA,"",NA,"1"
"1798760222288890",34500,"Homme",2022,"IG","Oui","1","Oui",34500,NA,"",NA,"1"
"1798491269165880",39000,"Homme",2021,"MEA","Oui","1","Oui",42000,NA,"",NA,"1"
"1789078797803930",41400,"Homme",2022,"SE-app","Oui","1","Oui",48000,NA,"",NA,"1"
"1793840296895820",31000,"Homme",2021,"MEA","Oui","1","Oui",33000,NA,"",NA,"1"
"1776091810146820",38000,"Femme",2022,"EGC-app","Oui","1","Oui",43000,NA,"",NA,"1"
"1978758525912570",34200,"Femme",2022,"GBA","Oui","1","Oui",34200,NA,"",NA,"1"
"1783165019000650",27000,"Femme",2022,"STE","Oui","1","Oui",28250,NA,"",NA,"1"
"1893744552359340",27600,"Homme",2022,"STE","Oui","1","Oui",27600,NA,"",NA,"1"
"1799018550043420",33020,"Femme",2021,"EGC-app","Oui","1","Oui",33020,NA,"",NA,"1"
"1766828029067780",33000,"Homme",2022,"IG","Oui","1","Non",33000,NA,"",NA,"1"
"1775951510220610",33600,"Homme",2022,"SE-app","Oui","1","Oui",35000,NA,"",NA,"1"
"1868001939950980",31850,"Femme",2022,"STE","Oui","1","Oui",32350,NA,"",NA,"1"
"1756804884496880",22200,"Femme",2022,"GBA","Oui","1","Oui",24050,NA,"",NA,"1"
"1782457933841180",36000,"Homme",2020,"MAT","Oui","1","Oui",39000,33000,"Non",33000,"1"
"1802848898780540",32000,"Homme",2022,"MEA","Oui","1","Oui",32000,NA,"",NA,"1"
"1776621850785810",39000,"Homme",2022,"MEA","Oui","1","Oui",39000,NA,"",NA,"1"
"1794775651257720",34000,"Homme",2022,"MEA","Oui","1","Non",34000,NA,"",NA,"1"
"1798527184624230",33600,"Homme",2022,"MSI-app","Oui","1","Oui",38000,NA,"",NA,"1"
"1768549961864030",37000,"Homme",2021,"MI","Oui","1","Oui",39000,NA,"",NA,"1"
"1793990336257040",38000,"Femme",2022,"IG","Oui","1","Oui",40000,NA,"",NA,"1"
"1782921296514620",41500,"Homme",2022,"IG","Oui","1","Oui",51000,NA,"",NA,"1"
"1794187694448030",36000,"Femme",2022,"IG","Non","14","Oui",38600,NA,"",NA,"14"
"1857534002669320",57000,"Homme",2022,"IG","Oui","1","Oui",57500,NA,"",NA,"1"
"1775637573994100",25260,"Femme",2022,"GBA","Oui","1","Non",25260,NA,"",NA,"1"
"1883101110887870",44000,"Femme",2022,"IG","Oui","1","Non",44000,NA,"",NA,"1"
"1798760184720750",39700,"Homme",2021,"MSI-app","Oui","1","Oui",42000,NA,"",NA,"1"
"1783164954392950",34000,"Homme",2022,"MEA","Oui","1","Non",34000,NA,"",NA,"1"
"1766818797606270",42000,"Femme",2022,"MEA","Oui","1","Oui",42000,NA,"",NA,"1"
"1783230241827550",39780,"Femme",2022,"SE-app","Oui","1","Oui",42000,NA,"",NA,"1"
"1798582769741700",37000,"Homme",2022,"MAT","Oui","1","Non",37000,NA,"",NA,"1"
"1767473229039570",27800,"Homme",2022,"STE","Oui","1","Non",27800,NA,"",NA,"1"
"1798974242610910",24600,"Femme",2022,"STE","Oui","1","Non",24600,NA,"",NA,"1"
"1789583108696460",60000,"Homme",2020,"MSI-app","Oui","1","Non",60000,NA,"",NA,"1"
"1782327119664150",33000,"Homme",2021,"MAT","Oui","1","Oui",36000,NA,"",NA,"1"
"1789078796127690",35200,"Homme",2022,"GBA","Oui","1","Oui",37200,NA,"",NA,"1"
"1782457857062600",42500,"Homme",2022,"MEA","Oui","1","Oui",42500,NA,"",NA,"1"
"1783547418022120",34000,"Homme",2022,"MEA","Oui","1","Non",34000,NA,"",NA,"1"
"1789078909530500",25056,"Femme",2022,"STE","Oui","1","Oui",27590,NA,"",NA,"1"
"1782520328285230",41520,"Homme",2022,"MEA","Oui","1","Oui",48000,NA,"",NA,"1"
"1788692348335790",36000,"Homme",2022,"IG","Oui","1","Oui",38000,NA,"",NA,"1"
"1776106881976020",41000,"Homme",2020,"EGC-app","Oui","1","Oui",43000,NA,"",NA,"1"
"1894058211405080",32083,"Femme",2021,"IG","Oui","1","Oui",35000,NA,"",NA,"1"
"1883551382573460",33000,"Homme",2021,"STE","Oui","1","Oui",35500,NA,"",NA,"1"
"1782332272616430",40000,"Homme",2022,"EGC-app","Oui","1","Oui",50000,NA,"",NA,"1"
"1793786868531130",40000,"Homme",2022,"GBA","","1","Oui",42500,NA,"",NA,"1"
